"date","geography","geography code","Passports held: Total: All usual residents; measures: Value","Passports held: Europe; measures: Value","Passports held: Europe: United Kingdom; measures: Value","Passports held: Europe: Ireland; measures: Value","Passports held: Europe: Other Europe; measures: Value","Passports held: Europe: Other Europe: EU Member countries; measures: Value","Passports held: Europe: Other Europe: EU Member countries: France; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Germany; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Italy; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Portugal; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Spain; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Lithuania; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Poland; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Romania; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Other EU countries; measures: Value","Passports held: Europe: Other Europe: Rest of Europe; measures: Value","Passports held: Europe: Other Europe: Rest of Europe: Turkey; measures: Value","Passports held: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value","Passports held: Africa; measures: Value","Passports held: Africa: North Africa; measures: Value","Passports held: Africa: Central and Western Africa; measures: Value","Passports held: Africa: Central and Western Africa: Ghana; measures: Value","Passports held: Africa: Central and Western Africa: Nigeria; measures: Value","Passports held: Africa: Central and Western Africa: Other Central and Western Africa; measures: Value","Passports held: Africa: South and Eastern Africa; measures: Value","Passports held: Africa: South and Eastern Africa: Kenya; measures: Value","Passports held: Africa: South and Eastern Africa: Somalia; measures: Value","Passports held: Africa: South and Eastern Africa: South Africa; measures: Value","Passports held: Africa: South and Eastern Africa: Zimbabwe; measures: Value","Passports held: Africa: South and Eastern Africa: Other South and Eastern Africa; measures: Value","Passports held: Middle East and Asia; measures: Value","Passports held: Middle East and Asia: Middle East; measures: Value","Passports held: Middle East and Asia: Middle East: Iran; measures: Value","Passports held: Middle East and Asia: Middle East: Iraq; measures: Value","Passports held: Middle East and Asia: Middle East: Other Middle East; measures: Value","Passports held: Middle East and Asia: Eastern Asia; measures: Value","Passports held: Middle East and Asia: Eastern Asia: China; measures: Value","Passports held: Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China); measures: Value","Passports held: Middle East and Asia: Eastern Asia: Japan; measures: Value","Passports held: Middle East and Asia: Eastern Asia: Other Eastern Asia; measures: Value","Passports held: Middle East and Asia: Southern Asia; measures: Value","Passports held: Middle East and Asia: Southern Asia: Afghanistan; measures: Value","Passports held: Middle East and Asia: Southern Asia: Bangladesh; measures: Value","Passports held: Middle East and Asia: Southern Asia: India; measures: Value","Passports held: Middle East and Asia: Southern Asia: Pakistan; measures: Value","Passports held: Middle East and Asia: Southern Asia: Sri Lanka; measures: Value","Passports held: Middle East and Asia: Southern Asia: Other Southern Asia; measures: Value","Passports held: Middle East and Asia: South-East Asia; measures: Value","Passports held: Middle East and Asia: South-East Asia: Malaysia; measures: Value","Passports held: Middle East and Asia: South-East Asia: Philippines; measures: Value","Passports held: Middle East and Asia: South-East Asia: Singapore; measures: Value","Passports held: Middle East and Asia: South-East Asia: Other South-East Asia; measures: Value","Passports held: Middle East and Asia: Central Asia; measures: Value","Passports held: The Americas and the Caribbean; measures: Value","Passports held: The Americas and the Caribbean: North America; measures: Value","Passports held: The Americas and the Caribbean: North America: Canada; measures: Value","Passports held: The Americas and the Caribbean: North America: United States; measures: Value","Passports held: The Americas and the Caribbean: Central America; measures: Value","Passports held: The Americas and the Caribbean: South America; measures: Value","Passports held: The Americas and the Caribbean: The Caribbean; measures: Value","Passports held: The Americas and the Caribbean: The Caribbean: Jamaica; measures: Value","Passports held: The Americas and the Caribbean: The Caribbean: Other Caribbean; measures: Value","Passports held: Antarctica and Oceania; measures: Value","Passports held: Antarctica and Oceania: Australasia; measures: Value","Passports held: Antarctica and Oceania: Australasia: Australia; measures: Value","Passports held: Antarctica and Oceania: Australasia: New Zealand; measures: Value","Passports held: Antarctica and Oceania: Other Antarctica and Oceania; measures: Value","Passports held: British Overseas Territories; measures: Value","Passports held: No passport held; measures: Value"
2021,"Kensington and Chelsea 002","E02000578",6008,5350,4635,104,611,561,68,17,88,84,102,12,45,46,99,50,5,45,69,32,8,4,4,0,29,1,2,0,1,25,114,18,2,0,16,13,4,0,8,1,33,3,10,10,7,3,0,50,7,29,9,5,0,61,29,8,21,5,17,10,6,4,9,9,7,2,0,0,405
2021,"Kensington and Chelsea 003","E02000579",8995,8116,6772,199,1145,1057,170,79,201,63,178,18,47,17,284,88,22,66,83,40,24,6,16,2,19,0,3,7,1,8,178,35,7,0,28,41,5,1,27,8,36,0,18,10,4,1,3,64,9,39,5,11,2,227,168,24,144,6,34,19,10,9,57,57,45,12,0,0,334
2021,"Kensington and Chelsea 004","E02000580",7895,7079,5814,134,1131,1035,187,73,188,122,148,12,40,20,245,96,29,67,60,24,15,2,3,10,21,1,1,13,0,6,165,23,4,1,18,39,11,6,13,9,21,1,3,15,2,0,0,82,13,53,3,13,0,199,134,24,110,5,46,14,3,11,82,82,69,13,0,0,310
2021,"Kensington and Chelsea 005","E02000581",7394,6705,5768,103,834,760,82,53,154,129,128,9,33,19,153,74,11,63,64,21,24,3,13,8,19,1,1,5,1,11,140,38,6,0,32,19,7,0,9,3,15,1,2,9,1,2,0,68,6,48,2,12,0,113,51,4,47,2,44,16,3,13,25,25,16,9,0,0,347
2021,"Kensington and Chelsea 006","E02000582",6545,5538,3950,108,1480,1320,248,108,228,68,167,19,48,45,389,160,33,127,65,36,12,1,11,0,17,1,0,14,0,2,311,34,8,0,26,131,57,8,43,23,44,0,2,37,1,2,2,99,19,20,14,46,3,395,331,57,274,5,56,3,1,2,96,96,85,11,0,0,140
2021,"Kensington and Chelsea 007","E02000583",6428,5640,4434,94,1112,974,187,120,193,34,97,6,40,24,273,138,26,112,31,10,3,1,1,1,18,3,0,11,1,3,203,29,10,0,19,69,6,5,41,17,56,0,2,21,6,26,1,44,6,30,2,6,5,324,268,43,225,5,50,1,0,1,103,102,95,7,1,0,127
2021,"Kensington and Chelsea 008","E02000584",7173,6135,4537,96,1502,1278,314,112,248,40,118,12,30,30,374,224,45,179,25,12,2,1,0,1,11,1,0,7,1,2,364,81,11,1,69,132,40,5,71,16,55,0,1,40,4,0,10,82,23,25,18,16,14,461,391,57,334,3,64,3,0,3,80,80,67,13,0,0,108
2021,"Kensington and Chelsea 009","E02000585",8083,6906,5035,120,1751,1543,273,134,320,63,186,10,42,63,452,208,39,169,163,77,53,44,7,2,33,2,1,27,0,3,430,86,34,5,47,123,44,6,47,26,58,1,1,46,6,2,2,147,52,53,15,27,16,333,268,36,232,3,58,4,0,4,78,78,68,10,0,0,173
2021,"Kensington and Chelsea 010","E02000586",6474,5249,3393,79,1777,1582,438,88,292,33,168,21,41,62,439,195,33,162,65,32,13,1,7,5,20,1,0,12,0,7,561,68,6,11,51,246,132,22,73,19,97,0,0,60,37,0,0,137,49,29,26,33,13,445,369,67,302,14,53,9,7,2,56,56,48,8,0,0,98
2021,"Kensington and Chelsea 011","E02000587",6499,5446,3838,130,1478,1270,332,73,217,61,147,13,36,41,350,208,25,183,57,24,10,1,8,1,23,1,0,13,0,9,399,89,16,5,68,146,68,11,49,18,70,0,0,52,8,6,4,85,18,22,17,28,9,396,280,52,228,4,100,12,0,12,82,81,67,14,1,0,119
2021,"Kensington and Chelsea 012","E02000588",5984,5087,3244,97,1746,1524,336,121,370,116,101,25,18,27,410,222,58,164,37,19,8,0,6,2,10,2,0,5,0,3,322,64,10,1,53,120,45,9,60,6,67,0,0,36,27,1,3,64,14,32,12,6,7,405,332,70,262,14,53,6,3,3,69,69,64,5,0,0,64
2021,"Kensington and Chelsea 013","E02000589",7257,5716,3694,86,1936,1770,480,118,375,66,214,17,51,37,412,166,36,130,55,20,9,1,4,4,26,3,0,15,2,6,834,63,6,11,46,490,311,27,121,31,88,2,3,54,27,1,1,183,93,26,32,32,10,392,274,49,225,9,104,5,1,4,77,76,62,14,1,0,183
2021,"Kensington and Chelsea 014","E02000590",5969,5141,3818,66,1257,1144,321,48,191,60,197,9,23,28,267,113,35,78,58,33,11,0,10,1,14,1,0,9,1,3,317,53,8,3,42,137,74,10,43,10,49,4,1,32,9,3,0,77,12,24,29,12,1,246,173,36,137,9,52,12,3,9,32,32,25,7,0,0,175
2021,"Kensington and Chelsea 015","E02000591",6210,5057,3522,103,1432,1239,206,84,358,65,159,20,64,33,250,193,20,173,110,61,22,3,13,6,27,4,1,15,1,6,506,99,28,7,64,210,134,9,38,29,78,1,7,46,17,5,2,111,31,45,11,24,8,261,147,35,112,10,81,23,4,19,75,75,56,19,0,0,201
2021,"Kensington and Chelsea 016","E02000592",5765,4829,2983,80,1766,1600,460,109,360,54,145,14,44,42,372,166,32,134,40,9,8,1,5,2,23,0,0,18,1,4,390,40,4,1,35,192,126,16,34,16,64,0,0,46,14,1,3,91,27,18,20,26,3,364,307,76,231,10,45,2,0,2,71,71,56,15,0,0,71
2021,"Kensington and Chelsea 017","E02000593",7386,6260,4047,117,2096,1909,489,133,479,61,206,14,48,48,431,187,38,149,65,25,6,0,4,2,34,7,0,17,5,5,439,88,10,2,76,209,104,64,25,16,54,0,0,42,10,1,1,85,23,39,10,13,3,381,297,40,257,12,47,25,2,23,90,90,81,9,0,0,151
2021,"Kensington and Chelsea 018","E02000594",6482,5722,4346,102,1274,1154,179,101,264,63,176,15,43,13,300,120,21,99,39,18,13,2,4,7,8,0,0,7,0,1,219,41,15,0,26,68,36,2,26,4,36,0,1,31,3,1,0,67,15,37,8,7,7,314,257,50,207,10,42,5,3,2,56,56,53,3,0,0,132
2021,"Kensington and Chelsea 019","E02000595",6159,5358,3980,90,1288,1142,261,79,231,76,160,13,18,19,285,146,49,97,58,23,11,3,8,0,24,2,0,18,0,4,228,44,2,0,42,77,43,8,19,7,51,0,3,44,3,0,1,53,18,26,4,5,3,318,272,46,226,3,40,3,0,3,71,71,63,8,0,0,126
2021,"Kensington and Chelsea 020","E02000596",6612,5832,4056,100,1676,1540,369,105,389,80,160,14,35,26,362,136,34,102,48,19,5,1,3,1,24,1,0,18,0,5,303,38,5,2,31,106,61,11,18,16,43,0,4,33,4,1,1,116,7,79,17,13,0,276,227,34,193,7,40,2,0,2,58,58,50,8,0,0,95
2021,"Kensington and Chelsea 021","E02000597",6341,5709,4747,95,867,802,131,35,160,106,124,15,47,12,172,65,16,49,75,21,26,6,13,7,28,2,0,15,5,6,200,44,10,2,32,52,29,2,12,9,32,1,6,18,4,2,1,69,11,41,1,16,3,119,81,16,65,2,31,5,2,3,20,20,17,3,0,0,218
2021,"Kingston upon Thames 001","E02000598",8097,7366,6440,109,817,743,43,196,83,38,70,9,74,42,188,74,42,32,47,3,5,3,1,1,39,4,0,23,9,3,299,15,4,6,5,156,78,26,27,25,90,0,1,66,16,7,0,38,17,13,0,8,0,81,57,14,43,2,21,1,1,0,41,41,32,9,0,0,263
2021,"Kingston upon Thames 002","E02000599",7013,6170,5387,92,691,599,57,115,63,26,36,14,63,29,196,92,28,64,57,19,11,2,7,2,27,4,0,19,3,1,419,77,23,35,19,207,79,11,29,88,95,2,4,42,28,13,6,38,9,20,2,7,2,116,56,19,37,6,35,19,1,18,28,28,17,11,0,0,223
2021,"Kingston upon Thames 003","E02000600",8359,7142,6006,80,1056,948,80,83,139,62,69,31,148,68,268,108,41,67,85,14,18,6,11,1,53,2,0,39,4,8,607,53,9,25,19,132,43,8,17,64,151,6,9,67,36,28,5,267,9,250,0,8,4,96,35,8,27,1,53,7,1,6,35,35,28,7,0,0,394
2021,"Kingston upon Thames 004","E02000601",11905,10267,8649,138,1480,1284,102,134,184,96,103,41,159,61,404,196,103,93,121,50,21,2,10,9,50,1,0,37,5,7,726,77,35,2,40,351,134,81,55,81,218,5,9,148,29,22,5,69,23,20,11,15,11,197,105,25,80,7,69,16,2,14,59,59,47,12,0,1,534
2021,"Kingston upon Thames 005","E02000602",10315,8828,7286,102,1440,1317,83,80,218,108,102,38,173,94,421,123,32,91,129,52,28,11,10,7,49,1,0,13,6,29,506,70,24,18,28,159,89,16,16,38,167,6,6,94,31,25,5,109,9,87,0,13,1,147,71,10,61,4,57,15,9,6,40,39,22,17,1,1,664
2021,"Kingston upon Thames 006","E02000603",8633,7282,6082,70,1130,1069,52,83,134,174,57,35,193,48,293,61,16,45,92,13,33,11,18,4,46,2,0,16,11,17,510,52,17,22,13,136,36,20,13,67,169,4,3,78,28,53,3,150,3,131,7,9,3,52,32,12,20,2,16,2,0,2,10,10,5,5,0,0,687
2021,"Kingston upon Thames 007","E02000604",9243,7980,6833,107,1040,964,81,68,101,57,90,15,174,116,262,76,16,60,56,19,15,6,3,6,22,1,0,15,0,6,664,21,6,3,12,439,55,15,43,326,128,0,3,43,39,36,7,73,16,39,5,13,3,73,37,12,25,2,29,5,4,1,34,34,25,9,0,0,436
2021,"Kingston upon Thames 008","E02000605",8493,7445,6524,114,807,749,77,76,79,47,39,25,134,41,231,58,7,51,53,8,12,2,4,6,33,3,0,27,1,2,411,12,2,5,5,242,33,10,18,181,110,7,2,29,33,37,2,44,16,17,7,4,3,82,50,13,37,3,28,1,1,0,24,24,14,10,0,0,478
2021,"Kingston upon Thames 009","E02000606",10563,9214,7500,148,1566,1372,75,98,187,113,124,36,159,120,460,194,77,117,120,44,18,4,9,5,58,5,0,40,2,11,599,81,36,7,38,235,92,34,39,70,187,1,5,147,25,7,2,79,18,28,11,22,17,175,101,27,74,4,63,7,1,6,46,46,34,12,0,0,409
2021,"Kingston upon Thames 010","E02000607",6791,6186,5433,100,653,591,40,46,66,23,48,20,93,27,228,62,14,48,47,12,11,1,6,4,24,1,0,14,5,4,160,18,6,6,6,57,29,1,14,13,61,0,1,31,10,16,3,24,8,8,1,7,0,70,39,10,29,1,21,9,0,9,21,21,16,5,0,0,307
2021,"Kingston upon Thames 011","E02000608",7200,6348,5157,104,1087,968,56,71,151,74,60,19,127,81,329,119,51,68,77,10,14,1,12,1,53,0,0,39,6,8,288,30,9,7,14,94,36,9,16,33,120,5,5,79,16,10,5,42,10,17,3,12,2,117,75,21,54,3,35,4,2,2,39,39,29,10,0,1,330
2021,"Kingston upon Thames 012","E02000609",7626,6671,5954,96,621,592,35,75,63,63,21,32,82,53,168,29,1,28,46,7,12,9,0,3,27,2,0,21,0,4,401,27,2,19,6,244,23,10,3,208,112,0,4,39,32,26,11,18,6,8,1,3,0,47,22,8,14,5,17,3,2,1,13,13,7,6,0,0,448
2021,"Kingston upon Thames 013","E02000610",7953,6894,5751,107,1036,941,62,78,113,71,63,40,124,73,317,95,29,66,80,17,10,0,8,2,53,0,0,38,6,9,270,17,9,0,8,82,19,7,23,33,141,3,4,83,22,22,7,29,6,16,0,7,1,95,53,20,33,4,36,2,1,1,44,44,32,12,0,0,570
2021,"Kingston upon Thames 014","E02000611",7441,6920,6348,103,469,454,39,48,57,25,42,15,59,32,137,15,5,10,24,2,5,1,3,1,17,1,0,14,1,1,154,4,3,1,0,70,16,17,9,28,67,0,7,35,5,20,0,13,5,3,0,5,0,25,10,4,6,1,14,0,0,0,11,11,9,2,0,0,307
2021,"Kingston upon Thames 015","E02000612",8263,7400,6754,117,529,506,54,44,62,31,34,17,81,25,158,23,1,22,56,9,12,2,9,1,35,2,1,20,3,9,336,27,2,14,11,151,17,6,10,118,123,7,6,46,23,35,6,35,10,15,0,10,0,44,20,5,15,0,21,3,3,0,12,12,7,5,0,1,414
2021,"Kingston upon Thames 016","E02000613",8091,7174,6262,87,825,752,47,44,71,63,29,32,141,44,281,73,26,47,66,8,11,3,4,4,47,5,0,33,3,6,198,17,11,4,2,50,16,6,7,21,106,2,4,69,10,20,1,25,9,6,4,6,0,68,36,6,30,0,28,4,0,4,18,18,11,7,0,0,567
2021,"Kingston upon Thames 017","E02000614",9296,8184,6837,90,1257,1161,93,108,103,71,53,75,131,110,417,96,13,83,118,26,28,8,13,7,64,8,0,20,4,32,391,37,9,14,14,69,20,3,8,38,259,3,10,119,40,80,7,24,8,7,1,8,2,52,9,2,7,0,37,6,4,2,10,10,5,5,0,0,541
2021,"Kingston upon Thames 018","E02000615",7874,7072,6293,87,692,642,48,42,76,43,21,46,100,37,229,50,9,41,40,4,7,1,5,1,29,0,0,21,3,5,157,15,5,6,4,33,16,1,10,6,91,6,6,31,11,35,2,18,4,5,2,7,0,64,17,1,16,1,45,1,0,1,8,8,4,4,0,0,533
2021,"Kingston upon Thames 019","E02000616",6060,5434,4934,62,438,422,12,18,45,35,20,35,67,27,163,16,2,14,22,1,3,0,3,0,18,0,0,7,4,7,86,5,2,2,1,16,0,3,4,9,48,0,3,20,8,15,2,17,2,10,3,2,0,39,10,4,6,0,28,1,0,1,8,8,4,4,0,0,471
2021,"Kingston upon Thames 020","E02000617",8867,7799,6994,87,718,669,30,56,79,63,20,54,88,62,217,49,10,39,59,6,14,2,11,1,39,0,0,24,9,6,136,7,1,4,2,22,7,1,2,12,88,2,1,38,19,26,2,19,9,5,2,3,0,32,10,3,7,0,20,2,0,2,10,10,4,6,0,0,831
2021,"Lambeth 002","E02000619",9093,7920,6518,120,1282,1222,108,52,168,339,182,23,94,38,218,60,21,39,187,15,131,43,54,34,41,1,1,11,9,19,160,5,0,0,5,56,33,3,10,10,40,3,4,26,5,2,0,54,20,17,2,15,5,240,54,18,36,10,111,65,60,5,32,32,18,14,0,0,554
2021,"Lambeth 003","E02000620",9844,8661,7069,150,1442,1335,138,51,208,321,182,15,90,47,283,107,23,84,145,9,94,32,41,21,42,6,0,18,0,18,288,37,5,2,30,147,114,13,8,12,47,0,3,35,7,2,0,53,18,22,5,8,4,263,123,32,91,7,92,41,35,6,67,67,41,26,0,0,420
2021,"Lambeth 004","E02000621",12520,10409,7803,220,2386,2163,200,102,399,432,361,38,137,71,423,223,48,175,214,37,132,48,57,27,45,2,1,30,3,9,843,126,17,4,105,493,333,39,40,81,109,2,2,100,3,2,0,98,40,22,18,18,17,418,176,58,118,15,158,69,49,20,130,129,89,40,1,0,506
2021,"Lambeth 005","E02000622",8404,7428,5979,134,1315,1269,109,76,196,285,271,12,72,26,222,46,9,37,133,18,80,29,27,24,35,3,0,22,2,8,160,25,14,0,11,58,39,2,5,12,25,2,1,8,12,1,1,52,26,19,0,7,0,256,75,22,53,8,106,67,55,12,71,71,42,29,0,0,356
2021,"Lambeth 006","E02000623",7866,6861,5238,106,1517,1480,90,25,197,649,220,12,88,44,155,37,12,25,144,15,93,33,43,17,36,0,1,16,3,16,75,5,2,0,3,27,10,2,5,10,19,2,2,6,7,1,1,23,6,13,1,3,1,267,32,9,23,13,186,36,28,8,33,33,26,7,0,0,486
2021,"Lambeth 007","E02000624",9633,8598,6962,143,1493,1390,150,44,194,300,344,14,81,30,233,103,12,91,190,19,124,36,57,31,47,3,0,10,3,31,95,6,1,2,3,26,9,6,3,8,31,3,3,16,8,1,0,30,10,8,5,7,2,296,59,15,44,15,104,118,70,48,81,81,59,22,0,0,373
2021,"Lambeth 008","E02000625",9307,8074,6183,110,1781,1751,124,43,225,575,286,28,140,58,272,30,11,19,237,13,171,74,53,44,53,1,6,20,4,22,107,17,3,0,14,32,19,4,4,5,26,0,4,10,11,1,0,32,9,13,2,8,0,328,47,19,28,9,215,57,50,7,62,62,47,15,0,0,499
2021,"Lambeth 009","E02000626",8367,7175,5971,93,1111,1086,79,40,99,352,281,11,71,27,126,25,6,19,270,18,230,56,107,67,22,3,0,3,3,13,108,6,1,0,5,21,7,5,8,1,43,5,8,16,4,1,9,30,2,22,1,5,8,265,26,8,18,6,116,117,91,26,14,14,9,5,0,0,535
2021,"Lambeth 010","E02000627",9559,8447,6848,178,1421,1374,122,38,188,432,277,18,64,23,212,47,7,40,192,14,137,51,57,29,41,0,2,14,7,18,130,7,2,1,4,63,43,4,6,10,34,6,6,15,4,3,0,26,8,11,4,3,0,266,71,18,53,15,128,52,41,11,120,120,77,43,0,0,404
2021,"Lambeth 011","E02000628",10783,9523,7364,113,2046,2006,150,73,203,769,461,23,88,30,209,40,6,34,252,16,177,60,84,33,59,2,2,31,0,24,116,13,1,0,12,20,10,2,6,2,50,6,5,17,17,3,2,33,7,12,5,9,0,356,61,16,45,20,164,111,92,19,67,67,57,10,0,1,468
2021,"Lambeth 012","E02000629",9115,8253,6777,269,1207,1172,130,58,247,222,187,14,61,22,231,35,9,26,106,12,39,14,21,4,55,0,2,44,4,5,91,4,1,1,2,25,13,3,3,6,39,2,3,26,2,5,1,20,4,5,6,5,3,210,103,30,73,3,71,33,30,3,154,154,111,43,0,0,301
2021,"Lambeth 013","E02000630",7541,6733,5598,196,939,882,141,42,186,131,98,17,60,31,176,57,15,42,70,7,29,12,12,5,34,0,0,25,1,8,78,12,0,1,11,18,11,0,4,3,24,1,0,21,0,0,2,23,3,7,5,8,1,177,98,26,72,4,46,29,21,8,154,154,108,46,0,0,329
2021,"Lambeth 014","E02000631",9528,8504,7247,167,1090,1048,172,47,151,140,311,8,41,21,157,42,6,36,113,2,80,29,40,11,31,3,0,11,4,13,257,6,0,0,6,16,7,1,7,1,97,1,1,81,9,3,2,135,9,121,1,4,3,226,76,21,55,3,109,38,26,12,59,59,37,22,0,0,369
2021,"Lambeth 015","E02000632",9585,8738,7440,222,1076,1033,165,66,187,133,200,11,62,32,177,43,11,32,92,3,49,33,11,5,40,3,1,28,2,6,83,10,2,0,8,21,8,5,4,4,22,0,0,19,2,0,1,29,3,10,12,4,1,209,98,36,62,12,59,40,27,13,199,199,138,61,0,0,264
2021,"Lambeth 016","E02000633",9163,8127,6857,131,1139,1108,148,37,159,251,266,22,46,20,159,31,2,29,187,17,128,33,73,22,42,4,0,12,3,23,87,4,2,0,2,35,17,6,6,6,27,4,4,6,13,0,0,20,9,3,3,5,1,255,64,21,43,14,96,81,68,13,66,66,48,18,0,0,441
2021,"Lambeth 017","E02000634",6769,5976,4979,181,816,769,80,27,154,185,103,12,46,20,142,47,7,40,100,12,59,15,32,12,29,1,0,13,1,14,88,18,1,0,17,28,12,1,12,3,23,2,2,11,6,0,2,19,2,5,3,9,0,192,82,24,58,12,59,39,32,7,103,103,64,39,0,0,310
2021,"Lambeth 018","E02000635",9811,8918,7694,193,1031,1006,118,60,189,166,158,4,127,15,169,25,5,20,168,9,124,35,59,30,35,2,0,14,6,13,96,11,2,4,5,32,24,1,1,6,33,1,4,18,9,0,1,20,3,11,1,5,0,211,82,20,62,5,62,62,53,9,85,84,54,30,1,0,333
2021,"Lambeth 019","E02000636",7715,7068,6060,229,779,738,163,28,131,83,95,8,38,32,160,41,9,32,55,4,20,7,8,5,31,1,1,22,1,6,63,11,4,0,7,18,8,3,3,4,18,0,1,15,2,0,0,16,3,8,4,1,0,170,120,32,88,2,31,17,13,4,161,161,119,42,0,1,197
2021,"Lambeth 020","E02000637",8401,7669,6376,166,1127,1084,139,56,173,128,301,13,75,15,184,43,10,33,70,2,47,14,27,6,21,1,0,10,1,9,70,8,2,0,6,19,4,3,9,3,27,2,1,9,10,4,1,15,5,5,2,3,1,286,96,28,68,9,139,42,29,13,64,64,44,20,0,0,242
2021,"Lambeth 021","E02000638",10252,8896,7319,200,1377,1332,131,52,246,259,311,14,83,49,187,45,10,35,171,8,130,56,49,25,33,3,1,13,3,13,109,3,2,0,1,19,8,0,6,5,66,0,15,25,11,14,1,21,1,6,4,10,0,351,52,13,39,8,170,121,90,31,91,91,57,34,0,2,632
2021,"Lambeth 022","E02000639",8320,7152,5476,112,1564,1517,112,34,259,350,343,22,145,35,217,47,6,41,315,19,271,169,68,34,25,3,0,7,3,12,89,6,1,0,5,22,15,1,4,2,55,1,8,27,17,2,0,6,0,1,0,5,0,281,34,14,20,33,127,87,69,18,50,50,40,10,0,0,433
2021,"Lambeth 023","E02000640",9291,8542,7508,238,796,759,111,37,128,113,130,16,44,20,160,37,13,24,67,1,39,8,21,10,27,1,0,14,3,9,87,8,1,0,7,20,6,1,11,2,40,1,0,22,14,2,1,19,4,10,3,2,0,140,71,17,54,2,34,33,33,0,120,120,89,31,0,0,335
2021,"Lambeth 024","E02000641",8627,7477,6220,105,1152,1122,99,20,163,336,222,11,90,19,162,30,3,27,244,10,198,71,78,49,36,1,5,3,2,25,72,1,0,0,1,19,12,2,2,3,22,2,2,8,10,0,0,30,7,16,1,6,0,238,25,7,18,11,111,91,81,10,25,25,17,8,0,0,571
2021,"Lambeth 025","E02000642",9811,8755,7588,151,1016,986,78,53,142,126,227,11,74,70,205,30,4,26,122,5,88,28,41,19,29,2,0,10,1,16,95,2,1,1,0,16,4,6,5,1,56,0,4,30,18,4,0,21,8,6,1,6,0,260,87,48,39,10,88,75,58,17,54,54,34,20,0,0,525
2021,"Lambeth 026","E02000643",9373,8464,6851,180,1433,1392,106,52,244,180,307,17,155,77,254,41,11,30,98,18,50,11,20,19,30,0,0,20,0,10,97,5,1,0,4,19,7,2,5,5,47,4,4,22,13,3,1,26,4,17,0,5,0,285,73,23,50,18,135,59,51,8,85,85,63,22,0,0,344
2021,"Lambeth 027","E02000644",8525,7657,6275,124,1258,1221,143,33,208,180,232,32,197,38,158,37,7,30,124,14,77,21,40,16,33,3,0,14,1,15,69,4,1,0,3,13,7,0,4,2,32,1,5,14,5,3,4,19,11,2,3,3,1,230,56,16,40,4,111,59,47,12,40,36,27,9,4,0,405
2021,"Lambeth 028","E02000645",9529,8485,6951,145,1389,1344,112,39,211,278,313,28,121,63,179,45,7,38,126,5,88,18,46,24,33,4,0,13,2,14,119,10,0,2,8,27,10,1,12,4,41,0,3,27,5,5,1,41,9,17,4,11,0,226,62,16,46,9,103,52,43,9,43,43,27,16,0,0,530
2021,"Lambeth 029","E02000646",9499,8645,6808,176,1661,1618,95,49,302,160,377,28,297,46,264,43,5,38,100,21,50,15,19,16,29,1,0,14,7,7,111,6,1,1,4,24,8,1,10,5,46,1,5,21,16,2,1,32,5,21,1,5,3,241,33,9,24,9,143,56,31,25,74,74,52,22,0,0,328
2021,"Lambeth 030","E02000647",8593,7684,6547,105,1032,995,82,36,174,186,180,27,142,26,142,37,7,30,120,13,84,32,34,18,23,1,2,12,1,7,103,5,2,1,2,16,3,3,7,3,53,0,3,29,21,0,0,29,4,22,0,3,0,171,45,11,34,3,84,39,27,12,40,32,18,14,8,1,474
2021,"Lambeth 031","E02000648",7820,6760,5809,97,854,833,80,30,93,223,151,8,81,19,148,21,3,18,163,6,132,54,58,20,25,0,0,4,1,20,82,2,1,0,1,24,14,4,4,2,38,2,4,16,8,1,7,18,2,5,4,7,0,180,21,4,17,2,72,85,76,9,19,19,12,7,0,0,616
2021,"Lambeth 032","E02000649",12480,11125,8302,240,2583,2526,144,79,326,288,495,34,601,140,419,57,2,55,209,22,117,47,38,32,70,2,6,42,3,17,192,13,6,0,7,23,15,0,6,2,114,1,20,38,42,8,5,41,7,18,1,15,1,403,65,17,48,7,267,64,39,25,65,65,47,18,0,0,486
2021,"Lambeth 033","E02000650",7667,6762,5781,140,841,822,77,30,146,116,182,13,93,46,119,19,3,16,129,15,86,23,48,15,28,4,0,7,4,13,67,2,1,0,1,31,16,0,9,6,23,5,1,8,6,3,0,11,2,7,0,2,0,194,52,17,35,4,67,71,57,14,23,23,16,7,0,0,492
2021,"Lambeth 034","E02000651",8739,7720,6074,123,1523,1470,79,44,190,185,213,26,369,74,290,53,3,50,156,21,107,53,35,19,28,1,1,10,10,6,107,4,0,1,3,19,9,3,3,4,62,2,8,15,33,3,1,22,3,8,0,11,0,244,29,7,22,8,163,44,31,13,59,59,36,23,0,1,452
